"","it","t_mid","K","time","br","pr"
"23148",5087,18.5212466415099,1089.85189375572,-32.8561116298366,429,0.326791665423525
"23149",5087,14.2299825310524,123.418099352756,-33.3551326676288,54,0.0228690788485192
"23150",5087,25.9477364676466,197.374877931974,-46.4157985069385,272,0.0991900107376361
"23151",5088,8.55761176998512,297.354141821536,-36.9553976386175,956,0.501970294211903
"23152",5088,11.4667456138864,507.61866376587,-32.7943558302506,429,0.334434111951693
"23153",5088,7.06244241017223,97.5736663286155,-33.2271012041354,54,0.025963242582457
"23154",5088,27.7654462202614,211.043152884129,-45.5929939644204,272,0.130767248442034
"23155",5089,10.2084306239286,316.42183855426,-36.9727845950404,956,0.52201425260232
"23156",5089,14.5318013744709,689.841630982821,-32.8449333252325,429,0.323773194722759
"23157",5089,10.9494178916717,207.994581411128,-33.2136625259062,54,0.0211489966195937
"23158",5089,24.9290700877747,253.646528043464,-45.0351550621575,272,0.130282575425847
"23159",5090,10.5873419474376,347.184535387352,-37.0172573923763,956,0.511381513100975
"23160",5090,17.5844907827967,895.961852102463,-32.897044982445,429,0.319481453510759
"23161",5090,13.4167825072556,159.234601638419,-33.3147416132723,54,0.019451456139375
"23162",5090,35.8883352191676,390.581099121313,-45.0916721453994,272,0.142168904096474
"23163",5091,10.0495786915726,358.437321760266,-37.006837014351,956,0.53322535007777
"23164",5091,16.9575073904237,853.074657365772,-32.91643264186,429,0.311120283964664
"23165",5091,15.4695184747754,244.719984924362,-33.2481442252327,54,0.0158279341580111
"23166",5091,23.0314736327632,222.299514533571,-45.0953089389024,272,0.134606601425591
"23167",5092,10.8206241014497,363.869858080557,-37.1617980272291,956,0.525770186964067
"23168",5092,21.8890442712958,1315.23561428884,-32.8773201341164,429,0.329568065961622
"23169",5092,15.6984420270766,215.934638907491,-33.5701329591586,54,0.0169577399735177
"23170",5092,38.9283060905951,362.861610545611,-47.0610822291596,272,0.121232218629195
"23171",5093,10.2005795820074,363.114351284661,-37.0492998758423,956,0.48913836668349
"23172",5093,19.1769899179329,1095.23968046629,-32.877584309787,429,0.366083649293476
"23173",5093,18.209427740275,367.354824159934,-33.5599488862478,54,0.0305162312771562
"23174",5093,44.2424787826853,338.327725355182,-50.0774399937234,161,0.111464636639757
"23175",5094,9.23390539736945,327.342958368321,-37.0583293201311,956,0.492162835658075
"23176",5094,17.0695784558607,891.939610928177,-32.882369935754,429,0.330054468294663
"23177",5094,10.3324139748167,154.044927843595,-33.2240031008769,54,0.036004105512044
"23178",5094,45.1338615131178,450.171786454079,-46.2134770612891,272,0.137647513984865
"23179",5095,9.91491417779163,343.426709853189,-36.9418869866149,956,0.490118688472374
"23180",5095,18.3057234392818,966.801521944866,-32.8865702627814,429,0.331050252272927
"23181",5095,5.30573375503643,95.6590273657706,-33.0161543115414,54,0.0317173855278107
"23182",5095,35.2593767361516,315.671034964932,-46.7940102938884,272,0.141174475872855
"23183",5096,10.3953724400705,377.577696755968,-37.0260956388971,956,0.524668515210364
"23184",5096,14.9150047108854,705.098948475827,-32.817889398939,429,0.339808950601365
"23185",5096,17.2957708425965,546.229556051197,-33.0087449183979,54,0.0201030599442745
"23186",5096,43.2678638536373,345.769433082873,-51.3159663464011,161,0.113079450694336
"23187",5097,9.1524997917159,326.661202071529,-36.9601372426399,956,0.504891268098086
"23188",5097,16.360431863688,763.9259212628,-32.8107602673511,429,0.353800036301535
"23189",5097,5.97333314805257,74.2345786435864,-33.0420081666589,54,0.0254506100608786
"23190",5097,34.221881336811,326.008606117439,-45.6517870944978,272,0.111382422461758
"23191",5098,9.38633902457034,326.333457688916,-36.9412023988972,956,0.502472339086284
"23192",5098,18.7886550211351,1020.40031416783,-32.9132388827661,429,0.351893752687496
"23193",5098,14.2605342795866,212.002249606995,-33.2327120937661,54,0.0308487195042202
"23194",5098,22.4143078404437,180.600405910481,-45.0569701476308,272,0.108407205242704
"23195",5099,8.87111674734459,340.901238922848,-36.9477738802988,956,0.501920528500459
"23196",5099,17.2322426449573,902.241929999189,-32.9143386263968,429,0.351859047380642
"23197",5099,20.0621678536299,391.088005982739,-33.2043102875558,54,0.0230409988727826
"23198",5099,28.405016403521,236.02996477101,-45.2925316658766,272,0.120766485951121
"23199",5100,8.53783203512294,326.390580516666,-37.0543380290802,956,0.506901932451009
"23200",5100,19.4337541542168,1255.28224894266,-32.7697252516201,429,0.336754126104157
"23201",5100,14.7530303366611,275.378923085077,-33.3191128051326,54,0.0345384187772817
"23202",5100,28.4187198745227,234.07620113166,-46.3840683765278,272,0.117410427444946
"23203",5101,9.76879008804465,375.082157996582,-37.00825756378,956,0.506544703268632
"23204",5101,15.4896926382844,769.047421968762,-32.9175784706686,429,0.333248017117794
"23205",5101,33.042861637955,562.511798910673,-33.3451120684994,54,0.0217300523371506
"23206",5101,68.8812479249987,936.070039040488,-46.4364250078739,272,0.135420143906883
"23207",5102,12.0727414202445,390.110300062797,-36.9593772264219,956,0.516408739758575
"23208",5102,20.0084265709542,1224.9013165256,-32.7723249747245,429,0.327344470906101
"23209",5102,16.6974698670241,271.214708600235,-33.2770111772578,54,0.0228536863736314
"23210",5102,24.09577231102,197.60966614809,-46.0140607740795,272,0.127690489098777
"23211",5103,11.1076084702947,396.744178045081,-37.0059470429402,956,0.536052866165515
"23212",5103,24.0837791667933,1517.16185107127,-32.7860233884256,429,0.345755728536889
"23213",5103,46.6703619855581,592.785319330184,-45.3931968224242,272,0.115263877348551
"23214",5104,9.34429743695114,356.358231448905,-37.0200882639438,956,0.533229723337077
"23215",5104,18.9643176842376,998.072161408729,-32.9865450396736,429,0.330509786821223
"23216",5104,33.9275256038794,284.193058565424,-46.8697941539033,272,0.133659898256242
"23217",5105,11.8629319271735,461.021141339737,-37.0323065205557,956,0.541088156938228
"23218",5105,14.7805232910866,734.384486597193,-32.8575232327515,429,0.32877325991536
"23219",5105,34.6845310277165,313.313339520126,-45.4391377304023,272,0.122048824782293
"23220",5106,11.7928358397122,423.637418960538,-36.9619596968579,956,0.552736032128541
"23221",5106,16.1894334184265,822.303943820878,-32.8006730179634,429,0.343089011159337
"23222",5106,40.9648141602789,254.229330720836,-47.5061632940787,272,0.0274296193069215
"23223",5106,14.3052723908606,103.787624793898,-36.3755700361399,716,0.0733249623998883
"23224",5107,9.53926164887425,389.284972251127,-36.9664940824336,956,0.565437436105907
"23225",5107,18.3803441992871,1056.09199904465,-32.8328084387644,429,0.322132945749984
"23226",5107,21.9377251403193,150.107171984188,-46.2236327130346,272,0.0255568197598147
"23227",5107,20.8114901756657,225.460572028625,-35.5087151281395,827,0.0842124934265148
"23228",5108,8.77257533819563,339.707477535416,-36.9645745234955,956,0.518886767469812
"23229",5108,13.6415239255636,660.756473238073,-32.7764210224825,429,0.342228811448798
"23230",5108,27.6776197278975,121.171840339143,-53.3600885575899,161,0.0340669632228969
"23231",5108,17.8678988629247,205.129022337309,-35.0330538526324,827,0.102122056417034
"23232",5109,10.2771097990151,392.364098371079,-36.9827936029329,956,0.540300849721547
"23233",5109,13.211688793763,596.802893271209,-32.8336222904967,429,0.340923665111147
"23234",5109,16.4462777213086,158.2114449274,-36.2757985541848,716,0.071453996966951
"23235",5109,30.1003724788669,235.937643649165,-49.3196085457263,161,0.0442491500671959
"23236",5110,8.52835431412729,327.431323787392,-36.9235687546005,956,0.531522399090133
"23237",5110,21.3816687448811,1426.20892399082,-32.8820753387358,429,0.346096211366644
"23238",5110,21.2293777702308,218.894758385547,-37.7924693066563,605,0.0870369967829976
"23239",5110,27.6135382619944,135.236715728844,-47.6615249496944,272,0.0311081350765072
"23240",5111,13.7204234410882,510.702822126097,-37.0072024074735,956,0.530613944656422
"23241",5111,13.1898627997171,580.148432689282,-32.9901274786539,429,0.344938897827374
"23242",5111,12.1138112261968,111.662090506418,-35.5042778138678,827,0.0814272858688243
"23243",5111,15.6530814525294,76.2845722342921,-47.6633688563508,272,0.0408992714604607
"23244",5112,9.9933648134956,410.095954436015,-36.9140353539759,956,0.559332774190971
"23245",5112,15.9030882367501,792.987857322652,-32.7808592997791,429,0.310329587852938
"23246",5112,21.9413905500607,227.264512950199,-36.5221502110829,716,0.0984944817998727
"23247",5112,74.5747633769659,381.831479139149,-54.3668934054375,161,0.0285362582544135
"23248",5113,10.407142913991,376.643346090726,-37.0441368797353,956,0.536851831192937
"23249",5113,17.4638999372293,993.404982119827,-32.8138261657791,429,0.345715579997339
"23250",5113,17.7983609224717,170.069951650039,-35.6764780286536,827,0.0816771713130068
"23251",5113,11.5277089783123,93.4537752641531,-44.9680541103571,272,0.0306548265785847
"23252",5114,8.10521139999874,327.090458213989,-36.9235188499071,956,0.533524495144682
"23253",5114,15.9008587811856,769.027718660674,-32.9409876339005,429,0.341707122846083
"23254",5114,13.354852493564,139.93812137219,-37.6845406734417,605,0.0996579986562164
"23255",5115,10.1567512947075,433.679312292583,-37.0497148709951,956,0.544466026496244
"23256",5115,18.1018134539849,1011.04947647307,-32.7745670353235,429,0.339240655549536
"23257",5115,20.1771224582986,257.770552295581,-35.4992286565385,827,0.084944609277043
"23258",5115,20.4067171964405,144.480313675324,-48.9076493664801,161,0.0296782889868909
"23259",5116,11.0447176537848,408.133929600624,-36.9654945471607,956,0.506256623965343
"23260",5116,17.5500989182295,898.771165273619,-32.9188443972566,429,0.349385820330617
"23261",5116,12.5018092986812,131.746481468287,-37.2996719360198,605,0.0994151373470677
"23262",5116,16.912665386591,75.9280470867035,-46.5066463067889,272,0.0341913482897258
"23263",5117,10.1916193581381,418.237422814893,-37.0264152855607,956,0.506279825703499
"23264",5117,18.7626042708623,1014.44160597662,-32.8022266626274,429,0.350249664407579
"23265",5117,18.9276110986735,174.557096226941,-36.6735777849754,716,0.104738095520587
"23266",5117,32.2089101534293,252.347240713464,-45.5078555262256,272,0.0344806779540747
"23267",5118,10.4599758961339,424.769107943508,-37.0144222013707,956,0.554865220488467
"23268",5118,19.4904681253361,1115.31055767436,-32.9004060964225,429,0.32027769246516
"23269",5118,11.6582285823421,102.571230089295,-34.991006228245,827,0.077967829903274
"23270",5118,45.0974279811736,249.278597003244,-51.2906613248829,161,0.0386950804823214
"23271",5119,8.85138365910355,378.519363098898,-37.0901037491299,956,0.529387092106561
"23272",5119,14.1405268548582,733.895404629485,-32.7525168750516,429,0.332434382881854
"23273",5119,13.7721571961724,174.747274876834,-34.8381457895329,827,0.10842068947862
"23274",5119,31.3908019936499,173.578295751079,-46.5432184824826,272,0.0264736151754867
"23275",5120,10.1251385332019,404.740293770245,-37.0459788009474,956,0.539785997845652
"23276",5120,14.4489494236902,625.577969478629,-32.8294058611903,429,0.337733124104717
"23277",5120,14.0832294628164,143.206095414207,-37.5648187812057,605,0.0897155661076871
"23278",5120,13.5630557152448,67.449325595024,-47.5465496226957,272,0.0279626508578468
"23279",5121,10.2605933481018,387.764351951422,-36.9836618760433,956,0.541551211162003
"23280",5121,22.866733412045,1344.97860957567,-32.8810291714028,429,0.338775267849802
"23281",5121,17.0880999650869,205.605335944759,-35.1243918657515,827,0.0863631794675252
"23282",5121,17.0030252314014,90.147643933704,-45.1355586014531,272,0.0273098561244324
"23283",5122,7.8814978500769,335.012721516065,-36.9864841947082,956,0.548766366066399
"23284",5122,16.3375657372787,795.640395587682,-32.8050125362896,429,0.340281007974972
"23285",5122,11.7275565257614,112.026787896684,-35.4630745927799,827,0.0753651634541054
"23286",5122,32.818996509461,218.08463143152,-46.7466294228268,272,0.0331802432804857
"23287",5122,63.7069076183284,148.88673111615,-51.1341536330517,161,0.000164861981932278
"23288",5123,8.61245681389854,363.51893536273,-36.9566858052889,956,0.515659513705872
"23289",5123,13.8821800862034,676.156955226875,-32.872659175429,429,0.346942396309109
"23290",5123,22.3528575569761,241.701226109731,-35.6816058345147,827,0.0948250705406975
"23291",5123,12.8664568053417,119.378189752043,-44.8040651007148,272,0.0394283997809726
"23292",5124,9.62322735238524,357.217184784596,-36.9450463272942,956,0.563172211112125
"23293",5124,20.0414446995567,1134.11254459603,-32.8358532982468,429,0.320021511657704
"23294",5124,11.1966418741645,110.312906948739,-36.102422289553,716,0.0743074338895049
"23295",5124,17.3288357011125,98.295847600993,-47.2811744848422,272,0.0364648065482061
"23296",5125,7.86587863902585,324.958760286048,-36.926571858498,956,0.537776446820534
"23297",5125,14.9909668923256,722.135858080259,-32.7465253049403,429,0.324879396486453
"23298",5125,13.7946674470818,150.476447954471,-35.1470345225356,827,0.100770088844653
"23299",5125,21.1998637929717,169.79231015694,-46.0230837255816,272,0.0320367810507641
"23300",5126,9.84587712168868,410.283926823291,-36.9760030487562,956,0.550169475852252
"23301",5126,21.9656228735485,1481.77886043381,-32.8001122790151,429,0.325505984600177
"23302",5126,15.7789225592985,175.615549087552,-35.2319968749662,827,0.083536202151919
"23303",5126,50.0488854137642,243.816050392784,-55.0781944637961,161,0.0319429969767934
"23304",5127,11.6765535016454,459.060943705203,-37.0282066274724,956,0.51119238460209
"23305",5127,15.9085750323416,831.495092450444,-32.8106261144461,429,0.340392745102667
"23306",5127,25.1168606667242,272.317956786239,-36.690956436218,716,0.0924772398502389
"23307",5127,28.3173985089375,188.617954895261,-47.1727380005027,272,0.0494842607891752
"23308",5128,9.26668391039344,363.305874237328,-37.0357179546117,956,0.5321690659622
"23309",5128,16.7190493386281,914.194125056858,-32.7438906171046,429,0.344122934897558
"23310",5128,14.8565405043445,160.821636171184,-35.7232197601231,827,0.086228880655416
"23311",5128,12.8250682250548,99.439322651371,-44.703330366658,272,0.0359714095326411
"23312",5129,9.34730666881354,331.507794265107,-37.005733964297,956,0.516073272066822
"23313",5129,14.6221073824501,827.572876021758,-32.8110651519401,429,0.354834334968485
"23314",5129,12.1801502245742,135.016142940612,-34.6701397353664,827,0.0881285655961456
"23315",5129,11.986577102278,85.468160748218,-45.0910581706455,272,0.0363508316391445
"23316",5130,9.37652807920766,374.909528355263,-37.0222569534006,956,0.569902783694937
"23317",5130,19.923960372912,1186.28481048625,-32.8472825758333,429,0.309342731046725
"23318",5130,17.3725691830118,168.665140369743,-35.4354072978873,827,0.082524278542613
"23319",5130,23.7363387630836,220.226864619146,-48.8402819525556,161,0.0356743721717135
"23320",5131,13.9351530191087,570.653485931667,-36.9692173284179,956,0.530931240611499
"23321",5131,17.0135915378938,1016.32704183322,-32.7797794539792,429,0.330474200053043
"23322",5131,52.1387019927106,621.95725140987,-46.9773060554613,272,0.132532860521921
"23323",5132,10.126809436122,414.583647137029,-36.935631608861,956,0.518360673518921
"23324",5132,13.3679884321274,630.022366249811,-32.9058969422591,429,0.351954833400072
"23325",5132,33.7751454963008,315.256248238111,-47.0958429237681,272,0.125855485475692
"23326",5133,9.44364968157013,368.909185383894,-37.08421691437,956,0.548652605078844
"23327",5133,12.6240647924157,624.722548404744,-32.7829753972254,429,0.32905732893611
"23328",5133,50.2913115712559,417.657741419402,-49.9345534367635,161,0.118518771169953
"23329",5134,10.7491902644766,409.90016494748,-37.1343429673139,956,0.557510437444805
"23330",5134,16.226845166234,762.010681527346,-32.9924936324861,429,0.306644109897587
"23331",5134,33.2071776624941,286.212333545616,-46.2852190056019,272,0.131033082844765
"23332",5135,11.8307583264203,451.77900133936,-37.1555186089947,956,0.536248357202869
"23333",5135,12.9159736151905,631.121245461101,-32.7545567657686,429,0.340628246658096
"23334",5135,21.9319886991298,197.02777657161,-45.5832996098612,272,0.118475170459007
"23335",5136,10.1698848909207,379.951046293977,-36.9561751179186,956,0.516865625776512
"23336",5136,13.8138064416179,590.944000990327,-32.8267049329568,429,0.364744393364009
"23337",5136,35.4208940950684,290.729093573722,-47.2716059991449,272,0.116112798753697
"23338",5137,8.56349619104125,338.588550615575,-36.9947198505703,956,0.535083984366722
"23339",5137,14.3997508335701,627.117231491831,-32.8633421623985,429,0.332765272170501
"23340",5137,41.0779834616897,412.090501832963,-45.7851467097912,272,0.129453986768463
"23341",5138,9.90990358065783,376.994016954296,-36.9538313892642,956,0.550377175813762
"23342",5138,17.6189031726335,863.135360863719,-32.9704771879817,429,0.327796560847056
"23343",5138,53.8205312537445,653.62720023086,-46.8735575398175,272,0.119292843423498
"23344",5139,11.3513988858621,445.226174891506,-36.936964388521,956,0.544934979465409
"23345",5139,14.5095673415762,730.212077289502,-32.8494922974711,429,0.3427874109864
"23346",5139,26.721946734673,277.743620599066,-46.2552513398281,272,0.10821840797005
"23347",5140,9.67733639561824,370.641334244835,-37.0296975431892,956,0.536315667734801
"23348",5140,15.3285411577833,792.480753945153,-32.8911250949034,429,0.333455498965444
"23349",5140,19.3257115697298,126.966356246016,-45.4127027687057,272,0.040181682644586
"23350",5140,9.00912777754518,98.4884792745429,-34.8685641079445,827,0.0850441757831625
"23351",5141,9.48589797008269,371.413562961101,-36.9922920928247,956,0.58512645001019
"23352",5141,14.8141256957618,743.217345532639,-32.7397466656825,429,0.309767425356829
"23353",5141,22.5881742499893,261.623190422949,-35.5614519170125,827,0.0721091421812844
"23354",5141,38.9927195125017,305.914736261032,-46.7918800117887,272,0.0311367488234336
"23355",5142,8.93974423680457,347.417995082632,-37.0506849372493,956,0.55054787345102
"23356",5142,14.5987730578843,751.118406199977,-32.7718075597676,429,0.331657864535132
"23357",5142,11.2977884893846,138.838247468243,-35.0072000581254,827,0.0768180785207017
"23358",5142,20.4826937445325,125.715350545655,-47.0342497142756,272,0.0393343809556755
"23359",5143,11.5678462822214,449.5447588451,-37.0497286319947,956,0.52401880310399
"23360",5143,17.722781391974,869.656899210754,-32.8468772212042,429,0.367626149512501
"23361",5143,12.8664877174781,127.019415273387,-36.6784345213252,716,0.0769058252228233
"23362",5143,25.4695568293174,160.304453712827,-47.4807099179159,272,0.0283344070347537
"23363",5144,8.40455995853046,355.226901651768,-37.0087269956089,956,0.552070511559545
"23364",5144,16.2946530640299,779.217957878346,-32.8369349789042,429,0.33435468406564
"23365",5144,12.8258938529204,100.240598897424,-36.6899757646491,716,0.0813343626858379
"23366",5144,23.6836185066784,109.990431226295,-46.9304416109224,272,0.0271113160471224
"23367",5145,10.3137477682497,411.014083943371,-37.1104449810304,956,0.534720664705094
"23368",5145,16.5660281059515,914.204260199738,-32.7852675646706,429,0.33734843818431
"23369",5145,20.5510790573622,170.933153963581,-36.776416948649,716,0.0827329208186562
"23370",5145,27.7438619000438,167.103114449988,-46.3416709315251,272,0.0403213313972675
"23371",5146,9.46864147229226,344.441821193569,-37.0207097114235,956,0.543894697957472
"23372",5146,12.928268316767,585.627641308868,-32.828082444211,429,0.322964455528799
"23373",5146,16.1709022130822,152.526167295095,-36.7951720971093,716,0.0952796855439789
"23374",5146,15.9260199229402,113.244650926521,-45.9895127785604,272,0.035034466559124
"23375",5147,9.50900433261546,381.635779257692,-36.95140392535,956,0.535174758594081
"23376",5147,14.4218492064211,705.831857110723,-32.859149819031,429,0.33491545492577
"23377",5147,10.1124318150536,104.178693665207,-34.9903463296666,827,0.0869213993836903
"23378",5147,17.4267734605122,134.614564185056,-48.6498863235623,161,0.0364179311085748
"23379",5148,9.92797586535858,388.717093763152,-36.9659107997213,956,0.567886937179992
"23380",5148,16.6226234328561,793.241657954112,-32.7803852444715,429,0.327679583630968
"23381",5148,16.3230957340016,207.991720140046,-35.2125962208716,827,0.071529829194905
"23382",5148,22.630840196723,132.138363961548,-46.6478788314037,272,0.0308684319399219
"23383",5149,10.5152345073392,419.138120090185,-36.9356185689074,956,0.537974677187008
"23384",5149,23.3756867853511,1388.136027974,-32.9233513311912,429,0.334255833892116
"23385",5149,13.4187080178765,171.734669349842,-34.9524443652782,827,0.0866010150538856
"23386",5149,12.9553913531629,135.255264923812,-45.3359602038721,272,0.0372606647729245
"23387",5150,9.73007928869036,409.727517370473,-36.9445971601023,956,0.560123331474389
"23388",5150,15.6880465626135,838.627597591433,-32.7536214608069,429,0.317314558174381
"23389",5150,24.6887075558937,237.37996650062,-47.2780153597605,272,0.118419518507058
"23390",5151,8.82117081910827,336.080425857434,-37.0344062082698,956,0.526687526269914
"23391",5151,15.1241103506007,742.931852769279,-32.8631185904208,429,0.350197181572056
"23392",5151,29.7776063851321,330.632839562382,-45.465643619769,272,0.121698921966473
"23393",5152,9.76076321634285,363.22436979966,-36.9481482974568,956,0.511578212325782
"23394",5152,26.1900448319517,1954.90639468353,-32.7964657644515,429,0.357346383679898
"23395",5152,36.7660473742208,380.739711754135,-46.2502547142203,272,0.128474286252527
"23396",5153,10.9545931332034,445.596390127937,-36.9270547460957,956,0.53445114487948
"23397",5153,20.4514850279325,1221.9473352725,-33.0997775887711,429,0.338726917871321
"23398",5153,56.8584600812673,833.145414683214,-45.9014925015246,272,0.121922635984303
"23399",5154,10.6926261302767,428.89705465407,-37.066888642671,956,0.522701272537616
"23400",5154,13.7919283865167,664.583384173128,-32.8359596694727,429,0.359331156958929
"23401",5154,19.8353037155358,158.276487338425,-46.4511633023244,272,0.115842480146743
"23402",5155,8.5844118491831,341.28202609416,-37.1606690847782,956,0.554150020626114
"23403",5155,15.4700691254403,754.493299448756,-32.8867314672466,429,0.329575016102503
"23404",5155,55.4686587889075,730.577691896569,-46.3950062022322,272,0.111242995915484
"23405",5156,10.573851630489,432.920676034391,-37.0544666515729,956,0.532124010342771
"23406",5156,17.3440580332416,1042.79967977354,-32.7725801220885,429,0.347055526869194
"23407",5156,44.5720111056153,516.998085575205,-45.5326762189379,272,0.11558955360452
"23408",5157,10.7843479847305,397.222466113537,-36.9608750705449,956,0.517896706012489
"23409",5157,16.8190966066058,892.251071927365,-32.8371141194879,429,0.340543047872306
"23410",5157,32.128176433548,283.140270613208,-46.1287686847904,272,0.134368631680738
"23411",5158,7.947057613644,324.626084518263,-36.9901802571932,956,0.571796452438598
"23412",5158,16.3314899260648,819.470343756393,-32.7888457447253,429,0.326899810617739
"23413",5158,29.057372568958,250.909605726578,-46.1391026689301,272,0.0946734838877149
"23414",5159,10.4955719776995,391.125029048727,-37.1910687836081,956,0.526950454852508
"23415",5159,25.9905901173291,1684.44370695699,-33.0581568459004,429,0.343415578051264
"23416",5159,36.0693032452535,387.621763185728,-45.0935593165778,272,0.119615259898082
"23417",5160,10.135904555968,424.456444825424,-36.955798424606,956,0.557524451908768
"23418",5160,26.8337439200059,2150.64508285849,-32.8404790702297,429,0.329768889329917
"23419",5160,31.9874157562193,333.774035920638,-46.2809693102121,272,0.109914301680756
"23420",5161,9.52643258151527,363.196102353195,-36.9954344233111,956,0.554497970645731
"23421",5161,19.7023959906171,1199.16012848578,-32.818151957043,429,0.327704599189435
"23422",5161,25.8641323879017,246.755050666696,-45.2832372129838,272,0.11533615847156
"23423",5162,9.43709950975226,375.183947848472,-36.9823668040832,956,0.54358699201807
"23424",5162,13.2967454244834,571.39758344154,-32.7688532919525,429,0.335794592931643
"23425",5162,14.9316770827984,141.268799672782,-39.80536986089,383,0.0966022737780268
"23426",5162,46.603358134927,188.311046357614,-54.0491878116014,161,0.0218638286610306
"23427",5163,9.1201731592296,366.002216984857,-37.0452791240646,956,0.571266232698871
"23428",5163,16.3807235789942,801.605585215251,-32.7977113836603,429,0.312925258265806
"23429",5163,17.4659143112871,159.955661779299,-36.379858048674,716,0.0717008824858114
"23430",5163,16.5165117948322,94.3446184261392,-45.91028771129,272,0.041486896009628
"23431",5164,11.0888540864783,434.866630538581,-36.9905626421891,956,0.531106704266702
"23432",5164,12.1084507243349,542.237688941469,-32.77234587169,429,0.341794857989358
"23433",5164,12.0789974499078,140.204037090218,-34.7966356164885,827,0.0975831704862841
"23434",5164,33.6810162984643,168.265319858683,-46.7270705944745,272,0.0244634358331712
"23435",5164,9.69724421177417,361.759497892316,-29.484351876432,879,0.00263721553507583
"23436",5165,11.5159979506423,428.647699313472,-37.2657514384691,956,0.532743199425097
"23437",5165,13.0168277434207,571.265384212572,-32.7964547438965,429,0.352969923435893
"23438",5165,9.9119281548616,96.6370113181738,-34.7355380935476,827,0.078383420448036
"23439",5165,25.5588535970824,167.360276641798,-45.1700301283083,272,0.0325204093264363
"23440",5166,9.69110455755096,376.035159936861,-36.9746084782256,956,0.557431562845088
"23441",5166,16.0015134380608,819.140874638122,-32.761223470002,429,0.324944285526141
"23442",5166,10.7649623667084,92.2107145360143,-35.163519413545,827,0.0778871644775752
"23443",5166,27.0057935802024,164.44035550003,-46.3096372718993,272,0.0301220252109713
"23444",5167,11.4816997547126,476.480194906936,-37.0873678681352,956,0.513327708283963
"23445",5167,15.9787977444136,761.693591965599,-32.83030360999,429,0.347280617932257
"23446",5167,12.6429203958142,112.734037916408,-34.9409094857847,827,0.0923987158663549
"23447",5167,28.0333206806726,164.11167597612,-46.1179158966124,272,0.045223036199845
"23448",5168,11.4195245186099,391.321147749793,-36.9975926601789,956,0.514697684054285
"23449",5168,19.659826107035,1184.87464403365,-32.9080854629111,429,0.342671910005425
"23450",5168,15.2615255303713,187.230657010519,-34.9216459976359,827,0.0848004243039008
"23451",5168,70.9500479583642,306.819847573456,-69.6466077878097,50,0.0265347488010043
"23452",5168,14.2781311709588,170.38557657409,-33.1634577782877,54,0.0296166882705115
"23453",5169,9.29423941122282,344.253475396265,-37.0409512238642,956,0.508214501161356
"23454",5169,22.4516936566655,1633.65033710082,-32.813238355892,429,0.351776620416711
"23455",5169,21.6170053111528,248.344891787052,-35.4677064623866,827,0.0784079302415886
"23456",5169,30.4737609699017,233.481233894816,-46.1661982237635,272,0.0364717925946117
"23457",5169,12.4998985023104,180.914658903523,-33.0226548099083,54,0.0212579173593014
"23458",5170,9.33903646637084,334.972155472586,-36.9481804218775,956,0.509298894664801
"23459",5170,19.3278693911939,1236.25296268542,-32.813238355892,429,0.34288631567707
"23460",5170,18.1565716313564,199.080561990657,-35.0030468254381,827,0.0839302810962713
"23461",5170,16.5315201316043,126.873874165621,-45.9994033183147,272,0.0371689269138275
"23462",5170,21.9468405746617,383.287038086122,-33.4136046409321,54,0.0209251779214982
"23463",5171,10.2757179862764,350.937525305276,-36.9421604723354,956,0.472888247996375
"23464",5171,14.5144452377223,649.368697978583,-32.8760506735261,429,0.376553562684235
"23465",5171,16.5740829481084,202.775501620836,-34.9078569696874,827,0.0816552830977899
"23466",5171,29.0700144680463,193.835524269685,-46.1311860574717,272,0.0370081728841033
"23467",5171,23.192997439463,465.733684037954,-33.3562412736218,54,0.0231087182728626
"23468",5172,9.52948778698932,343.51105442681,-37.0972202054011,956,0.49891029568474
"23469",5172,17.6914368688583,1041.71725261562,-32.7982701277791,429,0.360675190256595
"23470",5172,7.42526964606774,78.7109531361726,-34.7342854669357,827,0.0826316822707166
"23471",5172,15.1379167455708,225.585497069334,-33.5326918751013,54,0.0223811342489937
"23472",5172,19.3730896944003,136.62015862145,-45.1441410211756,272,0.0317411169058563
"23473",5173,8.39409691135221,325.238693519784,-37.0301058279338,956,0.501798707547319
"23474",5173,13.1204001511088,618.589492279551,-32.859428368893,429,0.315114638973011
"23475",5173,16.250095664083,147.041203544016,-36.2659724387829,716,0.110335354835168
"23476",5173,22.1377345472553,404.271960079278,-33.2920291229237,54,0.0309441862164127
"23477",5173,33.4182959134975,144.558112761649,-47.0472841067733,272,0.0389784643476836
"23478",5174,10.1119429138808,365.259205805434,-36.9747574635195,956,0.522326877429097
"23479",5174,14.157663261868,529.386238873419,-33.0244333730797,429,0.273739180304079
"23480",5174,13.5717297830438,129.38000029084,-35.2489924402835,827,0.0848798032517631
"23481",5174,9.55694083182197,113.247003118969,-33.0897767931558,54,0.0223662338849458
"23482",5174,12.8852570244679,220.701593818232,-29.8775934509061,557,0.0613412177017382
"23483",5174,33.1632846165393,210.860753805342,-46.372791756107,272,0.0312056427456172
"23484",5175,11.7921987969398,383.294611908714,-37.1714884598428,956,0.531465668369102
"23485",5175,16.7327813016335,701.49497426239,-32.7753661800455,429,0.25310678609447
"23486",5175,11.4854132279985,135.745576046936,-34.7920179199551,827,0.0973723187118951
