"","it","t_mid","K","time","br","pr"
"22996",5086,24.0398156102178,1064.2788950842,-36.9852800472808,548,0.392892263499924
"22997",5086,12.3189683772446,254.009537739901,-29.5214144145214,697,0.0358832980363931
"22998",5086,10.9788825479664,241.692186255505,-34.1225230663767,23,0.236558375582125
"22999",5086,13.2354525900911,224.591389854684,-38.0309368131652,1006,0.128991307519142
"23000",5086,32.794040558325,91.1921141677073,-53.567786989406,495,0.0426378978879828
"23001",5086,8.34526201376473,162.367000994596,-32.1512317450021,592,0.152229711977864
"23002",5086,18.5997471389047,146.74054516823,-34.7081008022795,589,0.00740795009868765
"23003",5087,24.6954369692928,1094.00938446947,-37.0103814696336,548,0.403817347109176
"23004",5087,9.2360797596516,210.805750811543,-29.5922193785579,697,0.0334393196022051
"23005",5087,11.8228331667078,276.721513686832,-33.5083438712793,24,0.231998021566673
"23006",5087,10.4179385212666,184.644574395991,-38.0201366286579,1006,0.134520565163657
"23007",5087,14.7507122409719,73.2234254303511,-48.7177590746931,495,0.0513458626580576
"23008",5087,10.4999575057189,167.957501950413,-32.0876881870437,592,0.139864008939304
"23009",5087,6.01056047777073,68.7651959710978,-33.8248108561308,589,0.00322790509237999
"23010",5088,22.4209770675637,929.28113032027,-36.9040791768913,548,0.419381485531094
"23011",5088,6.83002057544525,153.311894801976,-29.481110573083,697,0.0377407565378129
"23012",5088,9.86093924005974,220.168899493766,-33.5201622326349,24,0.235420966953218
"23013",5088,11.5945172599775,240.973465005768,-38.3399058775149,951,0.110216494855866
"23014",5088,25.1680141388481,71.5596232481144,-53.6006532693848,495,0.0475793406477176
"23015",5088,11.0987364387978,210.731550726336,-32.2763585178821,592,0.140121934930546
"23016",5088,9.6898986060821,135.702416092841,-34.2047479133204,589,0.00826769812178106
"23017",5089,21.6513626667174,878.454238636477,-36.8545444790512,548,0.38800835535157
"23018",5089,11.7228761888925,285.73490096483,-29.5258266685387,697,0.0429375445212596
"23019",5089,14.700339795667,337.263650622271,-32.8848594421179,26,0.247183741557636
"23020",5089,11.9507220197159,235.42571648499,-37.9761701034462,1006,0.135902089010295
"23021",5089,19.6864538328694,80.3012738701888,-51.065825096433,495,0.0421449061992844
"23022",5089,14.4770916950908,246.711224933102,-32.2260120960122,592,0.137913965833132
"23023",5089,19.7217376903255,146.855359809757,-34.7264074918496,589,0.00566046144439027
"23024",5090,26.7695646902602,1293.10029754111,-37.1277576728455,548,0.377669961171457
"23025",5090,11.3142804372445,217.052994091264,-29.80361371511,697,0.0332223420343627
"23026",5090,10.0914121822155,247.659836372841,-33.3699249839546,24,0.241922282771351
"23027",5090,16.0765508857977,276.30825825351,-38.2616751263294,951,0.136765822924866
"23028",5090,5.67226415336403,51.7996712719549,-48.5620646751499,495,0.0420719843509234
"23029",5090,10.5521177025233,177.645735911829,-32.3115424779104,592,0.16245208847988
"23030",5090,6.13656318479811,69.3840919643449,-33.5775751833116,589,0.00551487719142972
"23031",5091,28.1931479755019,1449.16192803834,-37.0416224538751,548,0.39101225613949
"23032",5091,17.5955593827899,600.152976865391,-29.5169092679111,697,0.045040861081932
"23033",5091,10.4471459373558,235.351581696796,-33.3989059154855,24,0.23474525036598
"23034",5091,13.1027218388809,243.80140156292,-38.0178246491758,1006,0.132100857258215
"23035",5091,47.3756684715824,152.099151194389,-55.7353881796207,495,0.0380505315753941
"23036",5091,14.9774990784386,263.519918865825,-32.2454539786264,592,0.148863976238356
"23037",5091,24.409696322832,264.642351409157,-34.2804879663905,589,0.00757845139082383
"23038",5092,29.3596901205889,1423.505960742,-37.016320787281,548,0.386462017062745
"23039",5092,7.59949742051393,130.215862889815,-29.528763206435,697,0.033597922387206
"23040",5092,12.9317333975701,332.300060355883,-33.425759266184,24,0.234821434232636
"23041",5092,17.6391094621103,314.713337813257,-37.9860068820057,1006,0.139649921865914
"23042",5092,54.4918381310669,292.661851726503,-52.5260802476304,495,0.0548701156566993
"23043",5092,13.3270992759913,253.471061586684,-32.1417481015197,592,0.141801975697272
"23044",5092,6.9616429217903,106.024121061238,-33.8429889514328,589,0.00663945168875109
"23045",5093,20.5075401923184,903.850321309964,-37.0738871428569,548,0.396541682201516
"23046",5093,10.9251553332177,208.928156652503,-29.5095102843703,697,0.0392176062006018
"23047",5093,10.2644438006062,239.862457587804,-33.5343376318407,24,0.228711061738814
"23048",5093,17.0657236629747,291.014599891317,-38.0096452760094,1006,0.123880644272221
"23049",5093,18.8233577736379,66.7445101147472,-56.846190947926,495,0.0608657923890909
"23050",5093,10.2494786493408,167.081655686954,-32.118763474589,592,0.143002363594263
"23051",5093,15.5432973077998,142.558182594506,-34.4895743603255,589,0.00557679627927848
"23052",5094,28.6270990585676,1454.77831515398,-36.8890256511865,548,0.407146129347986
"23053",5094,12.3851720009176,285.912818750942,-29.6569247686732,697,0.0364584947960948
"23054",5094,12.541404466089,318.504860183594,-33.3919661939526,24,0.224777546871738
"23055",5094,13.2241337751048,234.95995421573,-38.0060257408337,1006,0.144819883201664
"23056",5094,28.6664226831001,125.012630589255,-50.1775915933673,495,0.0447877064317881
"23057",5094,11.5124507852319,187.634252564439,-32.2275188650691,592,0.13744505137127
"23058",5094,11.5800126510745,337.441913332912,-33.6979000842746,589,0.0031915750104222
"23059",5095,23.1771340145576,1067.40845524219,-37.3316103822872,524,0.408621799327409
"23060",5095,15.6035338667288,423.282605534065,-29.6149881517182,697,0.036626776558527
"23061",5095,11.9032889830918,268.325279560827,-33.6296751205072,24,0.232610588509998
"23062",5095,19.499661952476,337.486481164965,-38.242436467944,951,0.118308034892962
"23063",5095,20.7247533073771,85.8942448270931,-53.216581443056,495,0.0497925209606078
"23064",5095,9.62685433630208,143.706525875525,-32.4517635504393,592,0.145149474448044
"23065",5095,10.9721251905619,82.1217564541458,-34.2160998251635,589,0.00526802396217758
"23066",5096,26.1244671540907,1224.40756219374,-36.9764048831727,548,0.413461958094434
"23067",5096,11.0439234137271,270.344407620024,-29.8182092677144,697,0.0344694677874627
"23068",5096,11.0216950378883,291.492666259891,-33.4974567376396,24,0.238998957043898
"23069",5096,16.3491445888995,268.205495838754,-38.3206034600628,951,0.125892069602732
"23070",5096,26.6069606500832,83.9404808088392,-50.998725358286,495,0.0448476827397022
"23071",5096,11.002638994531,173.305491363957,-32.315104408487,592,0.135824726751913
"23072",5096,8.98853234779521,168.731015889,-33.4279736077621,589,0.00560921960691742
"23073",5097,28.3970823222894,1451.14160127418,-36.9220628134361,548,0.387468107956498
"23074",5097,14.9053886554084,375.632834866354,-29.5635397961492,697,0.0405064233581749
"23075",5097,11.8548520185056,275.688772030378,-33.9281475683643,23,0.239155060458224
"23076",5097,13.3810207989899,264.95863523879,-38.1755328938722,951,0.13391307693142
"23077",5097,34.2999380795722,112.992671659396,-53.8560147338559,495,0.0462892430481605
"23078",5097,14.6157653870387,293.764349700397,-32.375989195523,592,0.1442850804741
"23079",5097,14.1835998977456,112.591481124134,-34.2573441646888,589,0.00480872013168673
"23080",5098,31.6073267127902,1676.30963445571,-36.9220628134361,548,0.397278408785029
"23081",5098,8.75763514171773,188.411170091087,-29.4258863682979,697,0.0344219646564723
"23082",5098,10.4557201359607,224.524035476381,-33.623531552399,24,0.236092655438001
"23083",5098,10.9132052400928,206.825274783393,-38.2535037236602,951,0.142884274680126
"23084",5098,70.5071639330319,247.351473671873,-53.8194760018243,495,0.0425821300971776
"23085",5098,7.10847155162538,117.056533923712,-32.3335029354255,592,0.139465409037921
"23086",5098,13.1054262099707,167.08164347488,-33.7937819870018,589,0.00582393557513089
"23087",5099,21.4341563349871,941.687471651121,-37.0600953994019,548,0.380632439967158
"23088",5099,9.48313948784028,186.387363528581,-29.8123136187104,697,0.0441378466586994
"23089",5099,8.99211976128435,252.613973189497,-33.4772707545652,24,0.230197651822582
"23090",5099,11.5458925262564,212.733471178949,-38.2604348722868,951,0.137531733672659
"23091",5099,24.6466497761271,103.85055936449,-49.7253224808031,495,0.0431566507928443
"23092",5099,10.5716844987785,162.132438147077,-32.5438207321493,592,0.152854565699827
"23093",5099,18.4271495310891,200.718099239672,-34.328470167074,589,0.00588557113678335
"23094",5100,23.6441506636553,1040.51178243956,-37.0371134752385,548,0.375959017840645
"23095",5100,10.9460017638909,277.459238865694,-29.4423949600317,697,0.0321409689328579
"23096",5100,12.5741958517848,318.126857740318,-33.3721913412224,24,0.230158638117767
"23097",5100,14.6077790595765,299.923524114701,-38.2794235763181,951,0.146538515581672
"23098",5100,39.1032751383088,122.164217381987,-58.0108745538783,495,0.0513474417118278
"23099",5100,11.4803543317317,202.425519687254,-31.9814472142644,592,0.155591120478616
"23100",5100,14.695507074752,154.842033643236,-34.4234816576731,589,0.00311195504495685
"23101",5101,18.5651065609296,728.115572037911,-36.9829700928341,548,0.408033143901469
"23102",5101,10.7661870055534,145.69937741953,-29.904534309387,697,0.0355193898510529
"23103",5101,9.69951712495092,224.096747220483,-33.4070906635758,24,0.228840516270123
"23104",5101,9.40319500825097,170.759498871941,-38.1937113135808,951,0.135426128041521
"23105",5101,42.59363567971,126.393093116593,-61.0383663149777,495,0.0516575570343121
"23106",5101,6.72656377365738,126.486246731037,-31.93778791436,592,0.130558822269711
"23107",5101,23.2463660310679,295.266523405373,-34.0148404693003,589,0.0074731279799082
"23108",5102,18.4604288167237,741.201675303536,-37.2814610295298,524,0.4150073646285
"23109",5102,12.0250876853907,230.231029666521,-29.6761475615953,697,0.0355103727817587
"23110",5102,13.0577559801451,317.842167403971,-33.4894301187838,24,0.232516883146489
"23111",5102,15.8909702205787,270.122317439128,-38.2978053393644,951,0.125720940421028
"23112",5102,54.5734589439093,156.923619017771,-64.4573330296809,495,0.044971191529542
"23113",5102,11.8969548966501,191.096010360057,-32.3267825930547,592,0.138902585286794
"23114",5102,16.5603117929591,176.407191243733,-34.6596411000809,589,0.00383766861496749
"23115",5103,26.6057375818056,1225.28514036566,-37.0330497253778,548,0.400490243730224
"23116",5103,12.5993448394721,369.382196068428,-29.4250874728756,697,0.0400736356147503
"23117",5103,12.8948535924375,311.437419510034,-33.4472362483222,24,0.228598536147135
"23118",5103,13.4623708791989,261.695433721308,-38.2304574688297,951,0.129365961308318
"23119",5103,40.7983401944922,140.211546254124,-56.28210243009,495,0.0421186673413659
"23120",5103,13.8072954019933,198.694012358848,-32.3713979484462,592,0.153278173100522
"23121",5103,9.0037207283215,171.757656600838,-33.4760247856793,589,0.00442143131646355
"23122",5104,22.3236581307136,906.242056726554,-36.9994391167192,548,0.388566445530086
"23123",5104,10.8227476749786,176.230213713004,-29.6877271151622,697,0.0305467283117858
"23124",5104,15.3821714129312,360.93525017498,-34.120946567185,23,0.240747029132428
"23125",5104,16.1360312437463,235.933736690099,-38.0291944503397,1006,0.128837129360896
"23126",5104,22.2632222624753,110.545416462088,-49.1506892210186,495,0.0583339516220173
"23127",5104,9.51392118689663,175.886618002448,-32.1354917619537,592,0.146982659730161
"23128",5104,14.1004311179428,220.583367234525,-34.0412614447494,589,0.00491651894288564
"23129",5105,23.3663634917672,1013.62473524283,-36.9904282501423,548,0.385127454059242
"23130",5105,11.1792324642998,304.381453430251,-29.5122588200798,697,0.0380995724783656
"23131",5105,13.5848624427281,338.62710095557,-33.6825151611988,24,0.243687594290924
"23132",5105,11.7853597328746,258.549007137471,-38.1696557501408,951,0.131904862944447
"23133",5105,34.4271346384478,91.9719561789285,-64.5548880862112,495,0.0496236750821299
"23134",5105,13.5743391856305,248.831743429127,-32.3309543965845,592,0.14527996312709
"23135",5105,7.64657100205916,149.233000455701,-34.5185530239471,589,0.0049297282141135
"23136",5106,24.0665950778402,937.377357690736,-36.9211363336979,548,0.405159392570079
"23137",5106,12.1616995181671,250.100023003425,-29.8154762845832,697,0.0376148610112653
"23138",5106,13.3424212390362,296.818076098888,-34.1303468714621,23,0.211858135386191
"23139",5106,11.0108424199532,202.202954065265,-38.1922869917529,951,0.13904351943035
"23140",5106,38.6065351140909,124.434779555742,-53.421978636717,495,0.052345273530593
"23141",5106,8.32503565882942,146.395334429577,-32.0430536565949,592,0.147141105500936
"23142",5106,5.23149511798736,250.124736886152,-33.3549108446098,589,0.00343242964256682
