"","nelb","ne","neub"
"108",19.5841003551573,27.0295505127868,37.3055993215893
"109",20.4249956784947,27.8897497112211,38.0826586795089
"110",21.3482440032561,28.8537482959699,38.9979986457062
"111",22.3446541602202,29.9069271220245,40.0285582165964
"112",23.4336659536473,31.0741287572701,41.2057370764522
"113",24.6153426605209,32.3534670074173,42.5241623420036
"114",25.8845868348164,33.7365020659404,43.9702429445124
"115",27.2450755262717,35.2268142966006,45.5468895393807
"116",28.7139961061469,36.8456179528012,47.280063607488
"117",30.2876817594842,38.586665566659,49.1596145052252
"118",31.9659677089838,40.4485895495326,51.1821951220564
"119",33.7722125059063,42.4601605818742,53.3830952391184
"120",35.7167188326673,44.632977051985,55.7750741286177
"121",37.7948657336686,46.9597541025597,58.3470390108677
"122",40.0136507404682,49.4480650987839,61.1069246810986
"123",42.3863203075295,52.1131808510374,64.0721723119357
"124",44.9216732600843,54.9646323325126,67.2528556529245
"125",47.5826431973532,57.9555313346721,70.5896811648958
"126",50.3977096536811,61.1201681834217,74.1239033368829
"127",53.3571336743792,64.4456764777599,77.8386118343982
"128",56.4742257137008,67.9473965508646,81.7514297840189
"129",59.7719145449751,71.651999690825,85.8933346669182
"130",63.2513996100644,75.5595905686056,90.2628520806181
"131",66.9277441925124,79.6868886997022,94.8784440182751
"132",70.8225666613819,84.0581778993842,99.7673143582545
"133",74.9802289308931,88.724424604184,104.987989948643
"134",79.3643339707251,93.6401492793733,110.483854879923
"135",84.0046625517079,98.8388078652169,116.292472863682
"136",88.8703082754224,104.281945419228,122.366225024408
"137",93.9515874564971,109.956669729297,128.688290908932
"138",99.2693244669118,115.886109692317,135.284394164444
"139",104.817457849514,122.061769918848,142.14307407753
"140",110.669854167595,128.568567585474,149.362052523791
"141",116.794085303936,135.366896861203,156.893191278874
"142",123.258488302528,142.534723712544,164.825544622507
"143",129.936413822018,149.923602846742,172.985278178723
"144",136.899360067437,157.615856691583,181.467307578237
"145",144.156297336134,165.620974721932,190.281713492423
"146",151.685810122964,173.913566768242,199.398537552938
"147",159.576479590681,182.594848708053,208.933539956748
"148",167.697776565206,191.514169724389,218.712960639408
"149",176.09059358667,200.718475550411,228.790792322768
"150",184.697358748098,210.14201549534,239.092031287093
"151",193.54957861778,219.821177979476,249.658772875495
"152",202.615130418314,229.719756578856,260.450275622057
"153",211.992727141252,239.950356648962,271.59504211482
"154",221.58474563439,250.402220460668,282.967457133031
"155",231.368579640523,261.050456570249,294.54017041301
