"","it","dim","N","pr","lh","prior"
"760",760,6,193.216715186616,0.00445579010320561,-5328.81022612515,-1193.41834982804
"761",761,6,146.649777169388,0.00301471105341704,-5329.36839194378,-1185.45011539698
"762",762,6,249.943467188725,0.00364657814680532,-5325.72928104753,-1189.01840785111
"763",763,6,113.15174594523,0.00317995536950139,-5314.52655062437,-1191.14236977663
"764",764,6,152.838215130885,0.00472591222072647,-5328.69291832454,-1188.53282478017
"765",765,6,162.50675857862,0.0079765504519682,-5321.30157027833,-1202.72350988636
"766",766,6,272.961022626324,0.00193714761501072,-5329.40247678044,-1188.10203669956
"767",767,6,182.432982819779,0.00606037839219945,-5322.84783850344,-1188.29152309762
"768",768,6,157.906585266403,0.00443564171665631,-5324.90925624561,-1186.89966982873
"769",769,6,226.828068401448,0.00225250826017685,-5325.12310067861,-1189.79246412849
"770",770,6,196.679959032902,0.0022212559269267,-5318.74741854123,-1195.31684878915
"771",771,6,211.388130014198,0.00237310542889924,-5322.44733366917,-1191.13036234199
"772",772,6,257.227813615153,0.0055341011305374,-5325.96601662847,-1192.48715154896
"773",773,6,129.927069510166,0.00423490312354374,-5326.7507612758,-1185.77599521804
"774",774,6,224.913537711044,0.00401407139487512,-5327.16375821909,-1191.97397312535
"775",775,7,152.708985703488,0.00426040608566677,-5302.51445948919,-1215.13464700116
"776",776,6,167.348939645447,0.00422122434943436,-5325.30050369597,-1189.56829316973
"777",777,6,152.446536036718,0.00861000675167924,-5313.00799180224,-1202.4059284559
"778",778,6,170.071487574543,0.00795306545182201,-5324.23243610744,-1184.1404010206
"779",779,6,179.814056872894,0.00422687519131437,-5336.74150900078,-1184.0675320615
"780",780,6,138.61800938847,0.00572422455446801,-5317.31932833499,-1196.41167679734
"781",781,7,175.21854094807,0.00355500385726122,-5308.31150363017,-1217.68148071539
"782",782,6,205.817324220864,0.00617694428991059,-5329.14256978181,-1188.97132668136
"783",783,6,162.685604869841,0.00378536410454179,-5335.00419913972,-1174.08214160786
"784",784,8,112.18655695089,0.00330568867287708,-5090.29190196203,-1432.87943985984
"785",785,7,114.350735068595,0.00265863851485396,-5163.32869153361,-1354.22780894445
"786",786,7,117.772891325085,0.00276964508692964,-5156.84459983578,-1357.3683062369
"787",787,8,117.231190085315,0.00202821561247699,-5118.67331119495,-1404.5936540779
"788",788,8,148.545848042691,0.0029935285009649,-4864.97439009309,-1655.77010967459
"789",789,8,108.072923110596,0.00107391449361161,-4873.36993673269,-1644.78216420373
"790",790,7,149.011527334925,0.00494500451199953,-5042.47532379603,-1478.59767727214
"791",791,7,137.411777602299,0.00485575802213269,-5014.67312301477,-1488.90084820064
"792",792,7,156.259576385553,0.00130499091351298,-5038.92097616994,-1471.8207318918
"793",793,7,155.894322245415,0.000688964422084467,-5034.60844771978,-1478.08755629365
"794",794,7,151.573794467744,0.00336265868858549,-5025.21096366229,-1485.32001605041
"795",795,7,227.970702820675,0.0067953222327007,-5023.67288749996,-1488.79030367345
"796",796,8,138.972298261697,0.00237128676829068,-5011.78918223544,-1517.49429609968
"797",797,7,159.688331452353,0.00617509574843643,-5032.78406637119,-1494.66563820662
"798",798,7,139.841836654607,0.00452125769620724,-5037.67309731719,-1476.85124794261
"799",799,7,173.852882810564,0.00790919328763218,-5042.02606528176,-1484.64543547937
"800",800,7,106.026906117341,0.00491648933662985,-5034.2310375316,-1480.9429319708
"801",801,7,142.867334917069,0.00132555516999371,-5047.14380673772,-1463.56192427188
"802",802,7,102.972849375193,0.00101357311941622,-5032.54064714393,-1486.25047978126
"803",803,7,169.951168333495,0.00240122732173094,-5061.92910788625,-1461.43453456616
"804",804,7,145.851750602664,0.0022981601905332,-5039.60085372652,-1475.04020163925
"805",805,7,142.061271887855,0.00476264964989317,-5035.24849733582,-1472.93785560681
"806",806,7,152.306714779688,0.00844490399488287,-5045.24226477821,-1473.40162789876
"807",807,7,147.444267135892,0.00560269598840083,-5054.20542162343,-1462.67038369946
"808",808,7,167.992179546617,0.00747265400612987,-5036.42206348046,-1473.49419023844
"809",809,7,137.710620060112,0.00389410186945821,-5039.41422321739,-1472.37566293782
"810",810,6,156.095035949381,0.0496547695106777,-5051.49110775852,-1465.70481355393
"811",811,7,88.9656853031269,0.00403381650013132,-5030.74528029042,-1484.85370646163
"812",812,7,135.251787603187,0.00329940540375533,-5028.93460510953,-1480.08387473688
"813",813,7,189.129369801131,0.00592020383716113,-5024.5779276108,-1485.41709622689
"814",814,6,229.007689414484,0.00414772682566231,-5168.3830720408,-1340.30922241232
"815",815,6,179.074122026798,0.00446399756148242,-5171.37778760565,-1332.10072993966
"816",816,6,237.794582159729,0.00634260909029345,-5182.31747202216,-1334.18138355599
"817",817,6,198.172107015938,0.00596086176498137,-5175.31949883951,-1332.41079330275
"818",818,6,192.603324055858,0.010818364923589,-5170.19075463103,-1337.93017371553
"819",819,6,225.776619947128,0.00768338403012963,-5167.43241100579,-1339.94163182035
"820",820,6,154.33130200767,0.00383647118178251,-5172.22300925741,-1330.24254165867
"821",821,6,187.595233116528,0.00296825767291344,-5170.54069446414,-1336.16482005659
"822",822,6,142.11444497806,0.0029996166183595,-5163.38935974057,-1333.51718893724
"823",823,6,166.948175983361,0.00287312686775872,-5171.41821959539,-1327.74776392666
"824",824,6,291.473259314576,0.0109671873907638,-5167.35970296687,-1341.41590940085
"825",825,6,158.942718360701,0.00173188838434038,-5166.75224433692,-1334.56114221336
"826",826,6,219.017525917823,0.00177141013956647,-5169.23759365978,-1338.77510601176
"827",827,6,176.548463219082,0.00410955096028912,-5171.41102982242,-1332.00908934018
"828",828,6,122.389940210558,0.00452378301209437,-5165.66710682312,-1330.96833981424
"829",829,6,227.575204208074,0.00369467940242867,-5167.15978911852,-1338.05303016605
"830",830,6,145.729468428017,0.00621990207521999,-5171.51413755699,-1330.77295857968
